id,key,value,type
59698974,building,yes,regular
59698975,building,yes,regular
59698976,building,yes,regular
59698978,building,yes,regular
59698979,building,yes,regular
59698980,building,yes,regular
59698981,building,yes,regular
59698982,building,yes,regular
59698983,natural,wood,regular
59698984,building,yes,regular
59698985,building,yes,regular
59698986,building,yes,regular
59698987,building,yes,regular
59698988,building,yes,regular
59698989,building,yes,regular
59698990,waterway,stream,regular
59698991,building,yes,regular
59698992,building,yes,regular
59698994,waterway,stream,regular
59698995,building,yes,regular
59698996,building,yes,regular
59698997,waterway,stream,regular
59698999,building,yes,regular
59699000,building,yes,regular
59699001,building,yes,regular
59699002,building,yes,regular
59699003,natural,wood,regular
59699004,building,yes,regular
59699005,building,yes,regular
59699006,building,yes,regular
59699007,building,yes,regular
59699008,building,yes,regular
59699009,building,yes,regular
59699010,building,yes,regular
59699011,building,yes,regular
59699012,building,yes,regular
59699013,building,yes,regular
59699014,building,yes,regular
59699015,building,yes,regular
59699016,building,yes,regular
59699017,building,yes,regular
59699018,highway,service,regular
59699019,building,yes,regular
59699020,natural,water,regular
59699021,building,yes,regular
59699022,building,yes,regular
59699023,building,yes,regular
59699024,building,yes,regular
59699025,building,yes,regular
59699026,building,yes,regular
59838191,name,Myrtle Grove,regular
59838191,source,OS Openview Streetview,regular
59838191,highway,residential,regular
59838192,name,Atlantic Place,regular
59838192,source,OS Openview Streetview,regular
59838192,highway,residential,regular
59838196,name,Robins Lane,regular
59838196,highway,residential,regular
59838197,name,Powis View,regular
59838197,source,OS Openview Streetview,regular
59838197,highway,residential,regular
59840374,foot,yes,regular
59840374,name,Greenacres,regular
59840374,horse,yes,regular
59840374,lanes,2,regular
59840374,access,yes,regular
59840374,oneway,no,regular
59840374,source,OS Openview Streetview,regular
59840374,bicycle,yes,regular
59840374,highway,residential,regular
59840374,surface,asphalt,regular
59840374,cycleway,no,regular
59840374,maxspeed,30 mph,regular
59840374,sidewalk,both,regular
59840374,motor_vehicle,yes,regular
59840377,foot,yes,regular
59840377,name,Greenacres,regular
59840377,horse,yes,regular
59840377,lanes,2,regular
59840377,access,yes,regular
59840377,oneway,no,regular
59840377,source,OS Openview Streetview,regular
59840377,bicycle,yes,regular
59840377,highway,residential,regular
59840377,surface,asphalt,regular
59840377,cycleway,no,regular
59840377,maxspeed,30 mph,regular
59840377,sidewalk,both,regular
59840377,motor_vehicle,yes,regular
59840379,foot,yes,regular
59840379,horse,yes,regular
59840379,lanes,2,regular
59840379,access,yes,regular
59840379,oneway,no,regular
59840379,source,OS Openview Streetview,regular
59840379,bicycle,yes,regular
59840379,highway,residential,regular
59840379,surface,asphalt,regular
59840379,cycleway,no,regular
59840379,maxspeed,30 mph,regular
59840379,sidewalk,both,regular
59840379,motor_vehicle,yes,regular
59840381,foot,yes,regular
59840381,name,Greenacres,regular
59840381,horse,yes,regular
59840381,lanes,2,regular
59840381,access,yes,regular
59840381,oneway,no,regular
59840381,source,OS Openview Streetview,regular
59840381,bicycle,yes,regular
59840381,highway,residential,regular
59840381,surface,asphalt,regular
59840381,cycleway,no,regular
59840381,maxspeed,30 mph,regular
59840381,sidewalk,both,regular
59840381,motor_vehicle,yes,regular
59840383,foot,yes,regular
59840383,horse,yes,regular
59840383,lanes,2,regular
59840383,access,yes,regular
59840383,oneway,no,regular
59840383,source,OS Openview Streetview,regular
59840383,bicycle,yes,regular
59840383,highway,residential,regular
59840383,surface,asphalt,regular
59840383,cycleway,no,regular
59840383,maxspeed,30 mph,regular
59840383,sidewalk,both,regular
59840383,motor_vehicle,yes,regular
59840703,foot,yes,regular
59840703,name,Palmer Street,regular
59840703,horse,yes,regular
59840703,lanes,2,regular
59840703,access,yes,regular
59840703,oneway,no,regular
59840703,source,OS Openview Streetview,regular
59840703,bicycle,yes,regular
59840703,highway,residential,regular
59840703,surface,asphalt,regular
59840703,cycleway,no,regular
59840703,maxspeed,30 mph,regular
59840703,sidewalk,both,regular
59840703,motor_vehicle,yes,regular
59841362,foot,yes,regular
59841362,name,Greenway Court,regular
59841362,horse,yes,regular
59841362,lanes,2,regular
59841362,access,yes,regular
59841362,oneway,no,regular
59841362,bicycle,yes,regular
59841362,highway,residential,regular
59841362,surface,asphalt,regular
59841362,cycleway,no,regular
59841362,maxspeed,30 mph,regular
59841362,sidewalk,both,regular
59841362,motor_vehicle,yes,regular
59841364,foot,yes,regular
59841364,name,Greenway Court,regular
59841364,horse,yes,regular
59841364,lanes,2,regular
59841364,access,yes,regular
59841364,oneway,no,regular
59841364,bicycle,yes,regular
59841364,highway,residential,regular
59841364,surface,asphalt,regular
59841364,cycleway,no,regular
59841364,maxspeed,30 mph,regular
59841364,sidewalk,both,regular
59841364,motor_vehicle,yes,regular
59841368,foot,yes,regular
59841368,name,Long Acre Close,regular
59841368,horse,yes,regular
59841368,lanes,2,regular
59841368,access,yes,regular
59841368,oneway,no,regular
59841368,source,OS Openview Streetview,regular
59841368,bicycle,yes,regular
59841368,highway,residential,regular
59841368,surface,asphalt,regular
59841368,cycleway,no,regular
59841368,maxspeed,30 mph,regular
59841368,sidewalk,both,regular
59841368,motor_vehicle,yes,regular
59841370,foot,yes,regular
59841370,horse,yes,regular
59841370,lanes,2,regular
59841370,access,yes,regular
59841370,oneway,no,regular
59841370,bicycle,yes,regular
59841370,highway,residential,regular
59841370,surface,asphalt,regular
59841370,cycleway,no,regular
59841370,maxspeed,30 mph,regular
59841370,sidewalk,both,regular
59841370,motor_vehicle,yes,regular
59841372,name,Shirley Close,regular
59841372,source,OS Openview Streetview,regular
59841372,highway,residential,regular
59841379,foot,yes,regular
59841379,name,Glenbrook Drive,regular
59841379,horse,yes,regular
59841379,lanes,2,regular
59841379,access,yes,regular
59841379,oneway,no,regular
59841379,source,OS Openview Streetview,regular
59841379,bicycle,yes,regular
59841379,highway,residential,regular
59841379,surface,asphalt,regular
59841379,cycleway,no,regular
59841379,maxspeed,30 mph,regular
59841379,sidewalk,both,regular
59841379,motor_vehicle,yes,regular
59841382,foot,yes,regular
59841382,name,St Cadoc's Rise,regular
59841382,horse,yes,regular
59841382,lanes,2,regular
59841382,access,yes,regular
59841382,oneway,no,regular
59841382,source,OS Openview Streetview,regular
59841382,bicycle,yes,regular
59841382,highway,residential,regular
59841382,surface,asphalt,regular
59841382,cycleway,no,regular
59841382,maxspeed,30 mph,regular
59841382,sidewalk,both,regular
59841382,motor_vehicle,yes,regular
59841384,name,Greenway Court,regular
59841384,highway,residential,regular
59841387,foot,yes,regular
59841387,name,Jubilee Gardens,regular
59841387,horse,yes,regular
59841387,lanes,2,regular
59841387,access,yes,regular
59841387,oneway,no,regular
59841387,source,OS Openview Streetview,regular
59841387,bicycle,yes,regular
59841387,highway,residential,regular
59841387,surface,asphalt,regular
59841387,cycleway,no,regular
59841387,maxspeed,30 mph,regular
59841387,sidewalk,both,regular
59841387,motor_vehicle,yes,regular
59841392,foot,yes,regular
59841392,name,Meadow View,regular
59841392,horse,yes,regular
59841392,lanes,2,regular
59841392,access,yes,regular
59841392,oneway,no,regular
59841392,source,OS Openview Streetview,regular
59841392,bicycle,yes,regular
59841392,highway,residential,regular
59841392,surface,asphalt,regular
59841392,cycleway,no,regular
59841392,maxspeed,30 mph,regular
59841392,sidewalk,both,regular
59841392,motor_vehicle,yes,regular
59841405,foot,yes,regular
59841405,name,Glenbrook Close,regular
59841405,horse,yes,regular
59841405,lanes,2,regular
59841405,access,yes,regular
59841405,oneway,no,regular
59841405,source,OS Openview Streetview,regular
59841405,bicycle,yes,regular
59841405,highway,residential,regular
59841405,surface,asphalt,regular
59841405,cycleway,no,regular
59841405,maxspeed,30 mph,regular
59841405,sidewalk,both,regular
59841405,motor_vehicle,yes,regular
59841524,foot,yes,regular
59841524,name,Ffordd Elin,regular
59841524,horse,yes,regular
59841524,lanes,2,regular
59841524,access,yes,regular
59841524,oneway,no,regular
59841524,source,OS Openview Streetview,regular
59841524,bicycle,yes,regular
59841524,highway,residential,regular
59841524,surface,asphalt,regular
59841524,cycleway,no,regular
59841524,maxspeed,30 mph,regular
59841524,sidewalk,both,regular
59841524,motor_vehicle,yes,regular
59841529,foot,yes,regular
59841529,name,Ffordd Elin,regular
59841529,horse,yes,regular
59841529,lanes,2,regular
59841529,access,yes,regular
59841529,oneway,no,regular
59841529,source,OS Openview Streetview,regular
59841529,bicycle,yes,regular
59841529,highway,residential,regular
59841529,surface,asphalt,regular
59841529,cycleway,no,regular
59841529,maxspeed,30 mph,regular
59841529,sidewalk,both,regular
59841529,motor_vehicle,yes,regular
59841533,foot,yes,regular
59841533,name,Ffordd Elin,regular
59841533,horse,yes,regular
59841533,lanes,2,regular
59841533,access,yes,regular
59841533,oneway,no,regular
59841533,source,OS Openview Streetview,regular
59841533,bicycle,yes,regular
59841533,highway,residential,regular
59841533,surface,asphalt,regular
59841533,cycleway,no,regular
59841533,maxspeed,30 mph,regular
59841533,sidewalk,both,regular
59841533,motor_vehicle,yes,regular
59841537,foot,yes,regular
59841537,name,Ffordd Elin,regular
59841537,horse,yes,regular
59841537,lanes,2,regular
59841537,access,yes,regular
59841537,oneway,no,regular
59841537,source,OS Openview Streetview,regular
59841537,bicycle,yes,regular
59841537,highway,residential,regular
59841537,surface,asphalt,regular
59841537,cycleway,no,regular
59841537,maxspeed,30 mph,regular
59841537,sidewalk,both,regular
59841537,motor_vehicle,yes,regular
59842236,foot,yes,regular
59842236,name,Churchfields,regular
59842236,horse,yes,regular
59842236,lanes,2,regular
59842236,access,yes,regular
59842236,oneway,no,regular
59842236,bicycle,yes,regular
59842236,highway,residential,regular
59842236,surface,asphalt,regular
59842236,cycleway,no,regular
59842236,maxspeed,30 mph,regular
59842236,sidewalk,both,regular
59842236,motor_vehicle,yes,regular
59842239,foot,yes,regular
59842239,horse,yes,regular
59842239,lanes,2,regular
59842239,access,yes,regular
59842239,oneway,no,regular
59842239,bicycle,yes,regular
59842239,highway,residential,regular
59842239,surface,asphalt,regular
59842239,cycleway,no,regular
59842239,maxspeed,30 mph,regular
59842239,sidewalk,both,regular
59842239,motor_vehicle,yes,regular
59842241,foot,yes,regular
59842241,horse,yes,regular
59842241,lanes,2,regular
59842241,access,yes,regular
59842241,oneway,no,regular
59842241,bicycle,yes,regular
59842241,highway,residential,regular
59842241,surface,asphalt,regular
59842241,cycleway,no,regular
59842241,maxspeed,30 mph,regular
59842241,sidewalk,both,regular
59842241,motor_vehicle,yes,regular
59842890,foot,yes,regular
59842890,name,Priory Gardens,regular
59842890,horse,yes,regular
59842890,lanes,2,regular
59842890,access,yes,regular
59842890,oneway,no,regular
59842890,source,OS Openview Streetview,regular
59842890,bicycle,yes,regular
59842890,highway,residential,regular
59842890,surface,asphalt,regular
59842890,cycleway,no,regular
59842890,maxspeed,30 mph,regular
59842890,sidewalk,both,regular
59842890,motor_vehicle,yes,regular
59842894,foot,yes,regular
59842894,name,Spires Walk,regular
59842894,horse,yes,regular
59842894,lanes,2,regular
59842894,access,yes,regular
59842894,oneway,no,regular
59842894,source,OS Openview Streetview,regular
59842894,bicycle,yes,regular
59842894,highway,residential,regular
59842894,surface,asphalt,regular
59842894,cycleway,no,regular
59842894,maxspeed,30 mph,regular
59842894,sidewalk,both,regular
59842894,motor_vehicle,yes,regular
59842897,foot,yes,regular
59842897,name,Minster Close,regular
59842897,horse,yes,regular
59842897,lanes,2,regular
59842897,access,yes,regular
59842897,oneway,no,regular
59842897,source,OS Openview Streetview,regular
59842897,bicycle,yes,regular
59842897,highway,residential,regular
59842897,surface,asphalt,regular
59842897,cycleway,no,regular
59842897,maxspeed,30 mph,regular
59842897,sidewalk,both,regular
59842897,motor_vehicle,yes,regular
59843348,foot,yes,regular
59843348,name,Brookfield Avenue,regular
59843348,horse,yes,regular
59843348,lanes,2,regular
59843348,access,yes,regular
59843348,oneway,no,regular
59843348,source,knowledge,regular
59843348,bicycle,yes,regular
59843348,highway,residential,regular
59843348,surface,asphalt,regular
59843348,cycleway,no,regular
59843348,maxspeed,30 mph,regular
59843348,sidewalk,both,regular
59843348,motor_vehicle,yes,regular
59843525,foot,yes,regular
59843525,horse,yes,regular
59843525,lanes,2,regular
59843525,access,yes,regular
59843525,oneway,no,regular
59843525,bicycle,yes,regular
59843525,highway,residential,regular
59843525,surface,asphalt,regular
59843525,cycleway,no,regular
59843525,maxspeed,30 mph,regular
59843525,sidewalk,both,regular
59843525,motor_vehicle,yes,regular
59843526,foot,yes,regular
59843526,horse,yes,regular
59843526,lanes,2,regular
59843526,access,yes,regular
59843526,oneway,no,regular
59843526,bicycle,yes,regular
59843526,highway,residential,regular
59843526,surface,asphalt,regular
59843526,cycleway,no,regular
59843526,maxspeed,30 mph,regular
59843526,sidewalk,both,regular
59843526,motor_vehicle,yes,regular
59843527,foot,yes,regular
59843527,name,Brookfield Avenue,regular
59843527,horse,yes,regular
59843527,lanes,2,regular
59843527,access,yes,regular
59843527,oneway,no,regular
59843527,source,knowledge,regular
59843527,bicycle,yes,regular
59843527,highway,residential,regular
59843527,surface,asphalt,regular
59843527,cycleway,no,regular
59843527,maxspeed,30 mph,regular
59843527,sidewalk,both,regular
59843527,motor_vehicle,yes,regular
59843528,foot,yes,regular
59843528,name,Brookfield Avenue,regular
59843528,horse,yes,regular
59843528,lanes,2,regular
59843528,access,yes,regular
59843528,oneway,no,regular
59843528,source,knowledge,regular
59843528,bicycle,yes,regular
59843528,highway,residential,regular
59843528,surface,asphalt,regular
59843528,cycleway,no,regular
59843528,maxspeed,30 mph,regular
59843528,sidewalk,both,regular
59843528,motor_vehicle,yes,regular
59843529,highway,residential,regular
59843530,foot,yes,regular
59843530,horse,yes,regular
59843530,lanes,2,regular
59843530,access,yes,regular
59843530,oneway,no,regular
59843530,bicycle,yes,regular
59843530,highway,residential,regular
59843530,surface,asphalt,regular
59843530,cycleway,no,regular
59843530,maxspeed,30 mph,regular
59843530,sidewalk,both,regular
59843530,motor_vehicle,yes,regular
59843547,foot,yes,regular
59843547,name,Cwrt Dyfed,regular
59843547,horse,yes,regular
59843547,lanes,2,regular
59843547,access,yes,regular
59843547,oneway,no,regular
59843547,bicycle,yes,regular
59843547,highway,residential,regular
59843547,surface,asphalt,regular
59843547,cycleway,no,regular
59843547,maxspeed,30 mph,regular
59843547,sidewalk,both,regular
59843547,motor_vehicle,yes,regular
59843548,foot,yes,regular
59843548,name,Trem Powys,regular
59843548,horse,yes,regular
59843548,lanes,2,regular
59843548,access,yes,regular
59843548,oneway,no,regular
59843548,bicycle,yes,regular
59843548,highway,residential,regular
59843548,surface,asphalt,regular
59843548,cycleway,no,regular
59843548,maxspeed,30 mph,regular
59843548,sidewalk,both,regular
59843548,motor_vehicle,yes,regular
59843549,foot,yes,regular
59843549,name,Llys Gwent,regular
59843549,horse,yes,regular
59843549,lanes,2,regular
59843549,access,yes,regular
59843549,oneway,no,regular
59843549,bicycle,yes,regular
59843549,highway,residential,regular
59843549,surface,asphalt,regular
59843549,cycleway,no,regular
59843549,maxspeed,30 mph,regular
59843549,sidewalk,both,regular
59843549,motor_vehicle,yes,regular
59843619,name,Coldbrook Close,regular
59843619,source,OS Openview Streetview,regular
59843619,highway,residential,regular
59843669,foot,yes,regular
59843669,name,Green Lane,regular
59843669,horse,yes,regular
59843669,lanes,2,regular
59843669,access,yes,regular
59843669,oneway,no,regular
59843669,source,OS Openview Streetview,regular
59843669,bicycle,yes,regular
59843669,highway,residential,regular
59843669,surface,asphalt,regular
59843669,cycleway,no,regular
59843669,maxspeed,30 mph,regular
59843669,sidewalk,both,regular
59843669,motor_vehicle,yes,regular
59843670,foot,yes,regular
59843670,name,David Street,regular
59843670,horse,yes,regular
59843670,lanes,2,regular
59843670,access,yes,regular
59843670,oneway,no,regular
59843670,source,OS Openview Streetview,regular
59843670,bicycle,yes,regular
59843670,highway,residential,regular
59843670,surface,asphalt,regular
59843670,cycleway,no,regular
59843670,maxspeed,30 mph,regular
59843670,sidewalk,both,regular
59843670,motor_vehicle,yes,regular
59843671,foot,yes,regular
59843671,name,Arden Way,regular
59843671,horse,yes,regular
59843671,lanes,2,regular
59843671,access,yes,regular
59843671,oneway,no,regular
59843671,source,OS Openview Streetview,regular
59843671,bicycle,yes,regular
59843671,highway,residential,regular
59843671,surface,asphalt,regular
59843671,cycleway,no,regular
59843671,maxspeed,30 mph,regular
59843671,sidewalk,both,regular
59843671,motor_vehicle,yes,regular
59843720,name,Elm Grove,regular
59843720,source,OS Openview Streetview,regular
59843720,highway,residential,regular
59843723,foot,yes,regular
59843723,name,Meadow Vale,regular
59843723,horse,yes,regular
59843723,lanes,2,regular
59843723,access,yes,regular
59843723,oneway,no,regular
59843723,source,OS Openview Streetview,regular
59843723,bicycle,yes,regular
59843723,highway,residential,regular
59843723,surface,asphalt,regular
59843723,cycleway,no,regular
59843723,maxspeed,30 mph,regular
59843723,sidewalk,both,regular
59843723,motor_vehicle,yes,regular
59843726,foot,yes,regular
59843726,horse,yes,regular
59843726,lanes,2,regular
59843726,access,yes,regular
59843726,oneway,no,regular
59843726,bicycle,yes,regular
59843726,highway,residential,regular
59843726,surface,asphalt,regular
59843726,cycleway,no,regular
59843726,maxspeed,30 mph,regular
59843726,sidewalk,both,regular
59843726,motor_vehicle,yes,regular
59843727,foot,yes,regular
59843727,horse,yes,regular
59843727,lanes,2,regular
59843727,access,yes,regular
59843727,oneway,no,regular
59843727,bicycle,yes,regular
59843727,highway,residential,regular
59843727,surface,asphalt,regular
59843727,cycleway,no,regular
59843727,maxspeed,30 mph,regular
59843727,sidewalk,both,regular
59843727,motor_vehicle,yes,regular
59843745,boat,no,regular
59843745,name,Cold Brook,regular
59843745,waterway,stream,regular
59843854,name,Clos Celyn,regular
59843854,source,OS Openview Streetview,regular
59843854,highway,residential,regular
59843855,highway,residential,regular
59843855,junction,roundabout,regular
59843856,foot,yes,regular
59843856,horse,yes,regular
59843856,lanes,2,regular
59843856,access,yes,regular
59843856,oneway,no,regular
59843856,bicycle,yes,regular
59843856,highway,residential,regular
59843856,surface,asphalt,regular
59843856,cycleway,no,regular
59843856,maxspeed,30 mph,regular
59843856,sidewalk,both,regular
59843856,motor_vehicle,yes,regular
59843943,foot,yes,regular
59843943,horse,yes,regular
59843943,lanes,2,regular
59843943,access,yes,regular
59843943,oneway,no,regular
59843943,bicycle,yes,regular
59843943,highway,residential,regular
59843943,surface,asphalt,regular
59843943,cycleway,no,regular
59843943,maxspeed,30 mph,regular
59843943,sidewalk,both,regular
59843943,motor_vehicle,yes,regular
59843944,foot,yes,regular
59843944,name,Eithinen Ber,regular
59843944,horse,yes,regular
59843944,lanes,2,regular
59843944,access,yes,regular
59843944,oneway,no,regular
59843944,source,OS Openview Streetview,regular
59843944,bicycle,yes,regular
59843944,highway,residential,regular
59843944,surface,asphalt,regular
59843944,cycleway,no,regular
59843944,maxspeed,30 mph,regular
59843944,sidewalk,both,regular
59843944,motor_vehicle,yes,regular
59843945,foot,yes,regular
59843945,name,Cwlwm Cariad,regular
59843945,horse,yes,regular
59843945,lanes,2,regular
59843945,access,yes,regular
59843945,oneway,no,regular
59843945,bicycle,yes,regular
59843945,highway,residential,regular
59843945,surface,asphalt,regular
59843945,cycleway,no,regular
59843945,maxspeed,30 mph,regular
59843945,sidewalk,both,regular
59843945,motor_vehicle,yes,regular
59843946,foot,yes,regular
59843946,horse,yes,regular
59843946,lanes,2,regular
59843946,access,yes,regular
59843946,oneway,no,regular
59843946,bicycle,yes,regular
59843946,highway,residential,regular
59843946,surface,asphalt,regular
59843946,cycleway,no,regular
59843946,maxspeed,30 mph,regular
59843946,sidewalk,both,regular
59843946,motor_vehicle,yes,regular
59843959,foot,yes,regular
59843959,horse,yes,regular
59843959,lanes,2,regular
59843959,access,yes,regular
59843959,oneway,no,regular
59843959,bicycle,yes,regular
59843959,highway,residential,regular
59843959,surface,asphalt,regular
59843959,cycleway,no,regular
59843959,maxspeed,30 mph,regular
59843959,sidewalk,both,regular
59843959,motor_vehicle,yes,regular
59843960,foot,yes,regular
59843960,name,Skomer Road,regular
59843960,lanes,2,regular
59843960,oneway,no,regular
59843960,bicycle,yes,regular
59843960,highway,tertiary,regular
59843960,surface,asphalt,regular
59843960,cycleway,no,regular
59843960,sidewalk,both,regular
59844174,foot,yes,regular
59844174,horse,yes,regular
59844174,lanes,2,regular
59844174,access,yes,regular
59844174,oneway,no,regular
59844174,bicycle,yes,regular
59844174,highway,residential,regular
59844174,surface,asphalt,regular
59844174,cycleway,no,regular
59844174,maxspeed,30 mph,regular
59844174,sidewalk,both,regular
59844174,motor_vehicle,yes,regular
59844175,foot,yes,regular
59844175,name,Afal Sur,regular
59844175,horse,yes,regular
59844175,lanes,2,regular
59844175,access,yes,regular
59844175,oneway,no,regular
59844175,source,OS Openview Streetview,regular
59844175,bicycle,yes,regular
59844175,highway,residential,regular
59844175,surface,asphalt,regular
59844175,cycleway,no,regular
59844175,maxspeed,30 mph,regular
59844175,sidewalk,both,regular
59844175,motor_vehicle,yes,regular
59844176,highway,residential,regular
59844177,foot,yes,regular
59844177,name,Dannog-Y-Coed,regular
59844177,horse,yes,regular
59844177,lanes,2,regular
59844177,access,yes,regular
59844177,oneway,no,regular
59844177,bicycle,yes,regular
59844177,highway,residential,regular
59844177,surface,asphalt,regular
59844177,cycleway,no,regular
59844177,maxspeed,30 mph,regular
59844177,sidewalk,both,regular
59844177,motor_vehicle,yes,regular
59844180,foot,yes,regular
59844180,name,Heol Fioled,regular
59844180,horse,yes,regular
59844180,lanes,2,regular
59844180,access,yes,regular
59844180,oneway,no,regular
59844180,source,OS Openview Streetview,regular
59844180,bicycle,yes,regular
59844180,highway,residential,regular
59844180,surface,asphalt,regular
59844180,cycleway,no,regular
59844180,maxspeed,30 mph,regular
59844180,sidewalk,both,regular
59844180,motor_vehicle,yes,regular
59844181,name,Trem Mapgoll,regular
59844181,source,OS Openview Streetview,regular
59844181,highway,residential,regular
59844182,name,Cwrt Aethen,regular
59844182,source,OS Openview Streetview,regular
59844182,highway,residential,regular
59844195,foot,yes,regular
59844195,name,Cwrt Eirlys,regular
59844195,horse,yes,regular
59844195,lanes,2,regular
59844195,access,yes,regular
59844195,oneway,no,regular
59844195,source,OS Openview Streetview,regular
59844195,bicycle,yes,regular
59844195,highway,residential,regular
59844195,surface,asphalt,regular
59844195,cycleway,no,regular
59844195,maxspeed,30 mph,regular
59844195,sidewalk,both,regular
59844195,motor_vehicle,yes,regular
59844603,foot,yes,regular
59844603,name,Glynbridge Close,regular
59844603,horse,yes,regular
59844603,lanes,2,regular
59844603,access,yes,regular
59844603,oneway,no,regular
59844603,source,OS Openview Streetview,regular
59844603,bicycle,yes,regular
59844603,highway,residential,regular
59844603,surface,asphalt,regular
59844603,cycleway,no,regular
59844603,maxspeed,30 mph,regular
59844603,sidewalk,both,regular
59844603,motor_vehicle,yes,regular
59845108,name,Gibbonsdown Rise,regular
59845108,highway,tertiary,regular
59845108,maxspeed,20 mph,regular
59845951,access,yes,regular
59845951,bicycle,yes,regular
59845951,cycleway,no,regular
59845951,foot,yes,regular
59845951,highway,residential,regular
59845951,horse,yes,regular
59845951,lanes,2,regular
59845951,maxspeed,30 mph,regular
59845951,motor_vehicle,yes,regular
59845951,name,Lydstep Road,regular
59845951,oneway,no,regular
59845951,sidewalk,both,regular
59845951,source,OS Openview Streetview,regular
59845951,surface,asphalt,regular
59845975,highway,residential,regular
59845975,name,Laugharne Court,regular
59845975,source,OS Openview Streetview,regular
59845980,name,Cottrell Square,regular
59845980,highway,residential,regular
59870648,landuse,meadow,regular
59870649,highway,service,regular
59870650,waterway,stream,regular
60145556,natural,wood,regular
60145557,natural,wood,regular
60145558,natural,wood,regular
60147151,building,yes,regular
60147152,building,yes,regular
60147153,building,yes,regular
60147154,building,yes,regular
60147155,building,yes,regular
60147156,building,yes,regular
60147157,building,yes,regular
60147158,building,yes,regular
60147159,building,yes,regular
60147160,building,yes,regular
60147161,building,yes,regular
60147162,building,yes,regular
60147163,building,yes,regular
60147164,building,yes,regular
60147165,building,yes,regular
60147166,building,yes,regular
60147168,building,yes,regular
60147169,building,yes,regular
60147170,building,yes,regular
60147171,building,yes,regular
60147172,building,yes,regular
60147173,building,yes,regular
60147174,building,yes,regular
60147175,building,yes,regular
60147176,building,yes,regular
60147177,building,yes,regular
60147178,building,yes,regular
60147179,building,yes,regular
60147180,building,yes,regular
60147181,building,yes,regular
60147182,building,yes,regular
60147183,building,yes,regular
60147185,building,yes,regular
60147186,building,yes,regular
60147188,building,yes,regular
60147190,building,yes,regular
60147192,building,yes,regular
60147194,building,yes,regular
60147195,building,yes,regular
60147196,building,yes,regular
60147198,building,yes,regular
60147199,building,yes,regular
60147201,building,yes,regular
60147203,building,yes,regular
60147204,building,yes,regular
60147206,building,yes,regular
60147207,building,yes,regular
60147208,building,yes,regular
60147209,building,yes,regular
60147212,building,yes,regular
60147213,building,yes,regular
60147214,building,yes,regular
60147215,building,yes,regular
60147216,building,yes,regular
60147217,building,yes,regular
60147218,building,yes,regular
60147219,building,yes,regular
60147220,building,yes,regular
60147221,building,yes,regular
60147222,building,yes,regular
60147223,building,yes,regular
60147224,building,yes,regular
60147225,leisure,park,regular
60147226,building,yes,regular
60147227,building,yes,regular
60147228,building,yes,regular
60147229,building,yes,regular
60147230,building,yes,regular
60147231,building,yes,regular
60147232,building,yes,regular
60147233,building,yes,regular
60147234,building,yes,regular
60147235,building,yes,regular
60150183,highway,residential,regular
60150186,name,Green Lawns,regular
60150186,source,OS Openview Streetview,regular
60150186,highway,residential,regular
60150190,highway,residential,regular
60150192,name,Sycamore Crescent,regular
60150192,source,OS Openview Streetview,regular
60150192,highway,residential,regular
60150198,name,Poplar Court,regular
60150198,source,OS Openview Streetview,regular
60150198,highway,residential,regular
60150431,highway,residential,regular
60150432,name,Amroth Court,regular
60150432,source,OS Openview Streetview,regular
60150432,highway,residential,regular
60150433,name,Narbeth Court,regular
60150433,source,OS Openview Streetview,regular
60150433,highway,residential,regular
60150434,name,Cresswell Court,regular
60150434,source,OS Openview Streetview,regular
60150434,highway,residential,regular
60150435,highway,residential,regular
60150436,name,Neyland Court,regular
60150436,source,OS Openview Streetview,regular
60150436,highway,residential,regular
60150437,name,Camrose Court,regular
60150437,source,OS Openview Streetview,regular
60150437,highway,residential,regular
60150533,name,Goodwick Close,regular
60150533,source,OS Openview Streetview,regular
60150533,highway,residential,regular
60150534,name,Redberth Close,regular
60150534,source,OS Openview Streetview,regular
60150534,highway,residential,regular
60150535,name,Carew Close,regular
60150535,source,OS Openview Streetview,regular
60150535,highway,residential,regular
60150536,highway,residential,regular
60150537,name,St Govan's Close,regular
60150537,source,OS Openview Streetview,regular
60150537,highway,residential,regular
60150538,name,Angle Close,regular
60150538,source,OS Openview Streetview,regular
60150538,highway,residential,regular
60150539,name,Newgale Close,regular
60150539,source,OS Openview Streetview,regular
60150539,highway,residential,regular
60150575,name,St Catherine's Court,regular
60150575,highway,residential,regular
60150576,name,St Catherines Court,regular
60150576,highway,residential,regular
60150614,name,Raldan Close,regular
60150614,source,OS Openview Streetview,regular
60150614,highway,residential,regular
60150829,name,Eifion Close,regular
60150829,highway,residential,regular
60150830,name,Ceiriog Close,regular
60150830,highway,residential,regular
60150831,name,Cynan Close,regular
60150831,highway,residential,regular
60150832,name,Gibbonsdown Close,regular
60150832,highway,residential,regular
60150834,highway,unclassified,regular
60150835,name,Dyfnallt Road,regular
60150835,source,OS Openview Streetview,regular
60150835,highway,residential,regular
60150836,name,Islwyn Way,regular
60150836,highway,residential,regular
60150837,name,Ar y Nant,regular
60150837,highway,residential,regular
60150838,name,Dafydd Place,regular
60150838,highway,residential,regular
60150839,name,Gwilym Place,regular
60150839,highway,residential,regular
60150840,name,Edward Street,regular
60150840,source,OS Openview Streetview,regular
60150840,highway,residential,regular
